id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
370630017101,940,726,949,1092,1035,1058,921
370630017102,311,336,311,351,318,292,336
370630017111,380,403,409,466,406,393,574.615094339837
370630017112,239,371,270,267,299,378,412.38490566016304
370630017113,403,466,473,377,323,315,482.66207309800495
370630018011,507,1171,728,620,709,683,635.920162373052
370630018012,199,149,122,225,406,401,232
370630018013,508,442,567,505,449,583,692.8322510156161
370630018014,421,308,398,472,399,415,337.272568825388
370630018015,491,308,211,269,271,209,257.97501778594403
370630018021,237,143,141,185,193,90,288.13815180585607
370630018022,120,64,97,85,59,153,171.861848194144
370630018023,195,200,100,63,196,275,245
370630018024,143,297,317,246,193,73,137
370630018061,1438,1520,1539,1535,1841,1277,1248
370630018062,921,815,817,1064,1155,1348,1165
370630018071,873,1010,793,830,635,645,623
370630018072,921,750,807,1007,740,989,840
370630018073,363,586,503,495,568,515,494
370630018081,891,972,1118,1045,1075,884,888
370630018082,1481,2338,2535,2611,2890,3287,4127.170212766272
370630018091,961,844,1022,1076,1054,1111,1555
370630018092,1384,1390,1563,1514,1491,1413,1429.829787233728
370630019001,608,556,534,780,1180,1427,3039.470433703029
370630019002,1627,1909,1928,1908,2021,1922,1639.5294219297498
370630020071,1153,1647,1416,1469,1340,1248,1181.950075642904
370630020072,1325,995,1193,1218,1526,1610,1266.049924357096
370630020073,299,281,345,282,310,238,429
370630020081,882,731,807,758,749,858,908
370630020082,1603,1865,1823,1868,1813,1707,1699
370630020091,34,16,2,1,30,47,113
370630020092,16,29,30,34,43,61,49
370630020093,35,0,7,8,11,12,141
370630020131,774,708,597,575,660,590,945.61268403164
370630020132,511,500,570,598,680,575,544.553982634891
370630020133,1227,1511,1434,1385,1237,1326,1208.833333333469
370630020151,634,729,894,962,1127,1097,811.296068214264
370630020152,685,933,968,800,765,741,844.489271079652
370630020153,537,590,563,445,479,446,529.918320682638
370630020161,615,419,572,549,629,734,817.7039894715999
370630020162,682,833,864,858,1036,880,768
370630020171,1879,1876,1894,1907,2050,2141,2070.369679299776
370630020172,1067,1125,1091,1033,1094,1157,1236.9266607241061
370630020173,2146,2431,2645,2625,2730,2451,2462
370630020181,1933,2105,2024,2208,2408,2174,2010.722844983226
370630020182,1595,1622,1487,1515,1369,1141,2011.540020154245
370630020183,1768,1922,2085,2515,2348,2274,2618.033145390929
370630020191,852,999,1046,956,691,1020,1000
370630020192,1151,1230,1334,1436,1382,1529,1489.16362740204
370630020193,1274,1338,1420,1335,1394,1299,1225
370630020201,1361,1771,1349,1641,1488,1582,1636.41269865528
370630020202,2181,2694,3024,2761,2802,3064,3241
370630020211,1684,1869,1706,1769,1789,1719,1630.85910652944
370630020212,418,537,519,730,398,298,619.14089347056
370630020221,748,724,826,674,593,699,801.138705416304
370630020222,1297,1628,1678,1608,1513,1455,1464.861294583696
370630020231,748,640,782,923,927,908,844
370630020232,938,1430,1240,1145,956,991,998
370630020241,2241,2454,2487,2806,2705,2778,2836.102362204776
370630020242,781,618,673,771,734,841,761
370630020243,882,875,818,760,822,784,1018.897637795224
370630020251,684,696,805,845,855,789,912
370630020252,736,907,917,912,843,695,678
370630020253,554,798,865,727,755,710,611
370630020261,254,369,337,389,663,606,377
370630020262,426,302,421,322,366,360,754
370630020271,553,660,513,521,648,897,1119.389221556984
370630020272,1561,1743,1490,1496,1944,2111,1961.610778443016
370630020273,366,435,297,315,305,824,979
370630020281,984,1152,1312,1396,1513,1492,1921.021557984357
370630020282,481,737,590,625,710,834,732.226525800935
370630020283,1057,1133,1260,1339,1519,1799,2739.039898013472
370630021001,1837,1716,1714,1799,1688,1719,1751.527764612841
370630021002,1720,2576,2647,2463,2532,2486,2682.204512528017
370630021003,1546,1617,1472,1495,1588,1478,1598.266666666984
370630022001,998,1150,1184,1182,1228,1218,2200
370630023001,80,129,133,165,236,223,578.598192275944
370630023002,0,5,12,27,39,56,329.401807724056
370639801001,0,0,0,0,0,0,3.561751957772
